1383.0,911.0
1381.0,913.0
1376.0,915.0
1375.0,915.0
1369.0,919.0
1365.0,919.0
1361.0,921.0
1357.0,922.0
1354.0,925.0
1353.0,926.0
1365.0,926.0
1368.0,926.0
1376.0,926.0
1377.0,925.0
1377.0,926.0
1376.0,930.0
1374.0,932.0
1373.0,932.0
1373.0,932.0
1379.0,938.0
1382.0,940.0
1387.0,944.0
1390.0,947.0
1391.0,948.0
1378.0,946.0
1378.0,946.0
1385.0,948.0
1389.0,951.0
1393.0,954.0
1402.0,959.0
1408.0,960.0
1414.0,963.0
1417.0,969.0
1421.0,969.0
1421.0,969.0
1413.0,969.0
1412.0,972.0
1412.0,975.0
1410.0,983.0
1406.0,985.0
1401.0,988.0
1397.0,991.0
1387.0,991.0
1361.0,954.0
1361.0,970.0
1361.0,979.0
1402.0,995.0
1358.0,922.0
1353.0,921.0
