2307.0,830.0
2305.0,838.0
2305.0,838.0
2304.0,851.0
2303.0,847.0
2303.0,856.0
2303.0,860.0
2303.0,870.0
2303.0,880.0
2310.0,874.0
2302.0,889.0
2302.0,890.0
2300.0,900.0
2300.0,903.0
2300.0,918.0
2300.0,919.0
2300.0,921.0
2300.0,929.0
2300.0,930.0
2305.0,933.0
2314.0,937.0
2315.0,938.0
2315.0,939.0
2312.0,940.0
2305.0,941.0
2302.0,941.0
2301.0,941.0
2300.0,943.0
2297.0,948.0
2295.0,952.0
2292.0,955.0
2292.0,960.0
2292.0,961.0
2292.0,961.0
2290.0,971.0
2288.0,978.0
2288.0,979.0
2288.0,986.0
2291.0,975.0
2291.0,981.0
2290.0,986.0
2290.0,988.0
2287.0,993.0
2280.0,1000.0
2274.0,1005.0
2271.0,1007.0
2259.0,1017.0
2254.0,1020.0
2269.0,1011.0
2279.0,1011.0
2281.0,1011.0
2268.0,1008.0
2266.0,1008.0
2266.0,1008.0
2262.0,1009.0
2259.0,1013.0
2253.0,1016.0
2249.0,1021.0
2239.0,1023.0
2236.0,1025.0
2228.0,1031.0
2219.0,1035.0
2221.0,1039.0
2221.0,1039.0
2225.0,1026.0
2228.0,1024.0
2240.0,1017.0
2247.0,1011.0
2263.0,1008.0
2279.0,1006.0
2286.0,1005.0
