308.0,594.0
315.0,602.0
324.0,615.0
328.0,620.0
332.0,627.0
336.0,636.0
344.0,647.0
348.0,655.0
350.0,659.0
353.0,662.0
356.0,673.0
360.0,688.0
360.0,697.0
364.0,712.0
366.0,720.0
372.0,742.0
378.0,761.0
383.0,775.0
385.0,776.0
299.0,601.0
306.0,606.0
309.0,611.0
314.0,624.0
321.0,634.0
327.0,648.0
329.0,658.0
336.0,668.0
340.0,677.0
348.0,704.0
351.0,718.0
353.0,732.0
357.0,742.0
362.0,754.0
368.0,762.0
370.0,766.0
302.0,628.0
306.0,645.0
311.0,669.0
319.0,686.0
319.0,693.0
319.0,712.0
319.0,723.0
319.0,731.0
317.0,735.0
334.0,735.0
335.0,736.0
338.0,706.0
338.0,688.0
338.0,675.0
357.0,688.0
382.0,704.0
394.0,709.0
415.0,713.0
429.0,713.0
436.0,713.0
458.0,713.0
466.0,713.0
495.0,713.0
523.0,713.0
535.0,718.0
571.0,741.0
578.0,756.0
597.0,785.0
633.0,814.0
648.0,823.0
662.0,832.0
664.0,843.0
644.0,846.0
623.0,851.0
603.0,846.0
569.0,839.0
554.0,829.0
543.0,817.0
526.0,816.0
506.0,809.0
476.0,804.0
429.0,787.0
404.0,761.0
398.0,768.0
405.0,802.0
413.0,833.0
413.0,849.0
413.0,857.0
396.0,845.0
391.0,828.0
391.0,816.0
395.0,802.0
409.0,784.0
484.0,784.0
529.0,791.0
529.0,791.0
515.0,766.0
513.0,761.0
510.0,760.0
510.0,755.0
532.0,732.0
554.0,725.0
579.0,711.0
595.0,694.0
596.0,694.0
596.0,702.0
601.0,721.0
604.0,728.0
609.0,735.0
615.0,753.0
616.0,769.0
626.0,790.0
648.0,810.0
676.0,826.0
683.0,835.0
696.0,858.0
706.0,873.0
723.0,884.0
737.0,882.0
757.0,875.0
768.0,866.0
778.0,859.0
781.0,857.0
786.0,849.0
792.0,837.0
794.0,830.0
794.0,823.0
794.0,816.0
794.0,815.0
794.0,811.0
793.0,801.0
788.0,789.0
784.0,782.0
780.0,773.0
776.0,764.0
768.0,742.0
765.0,734.0
764.0,733.0
764.0,733.0
764.0,760.0
764.0,765.0
764.0,779.0
764.0,798.0
764.0,799.0
764.0,816.0
763.0,825.0
756.0,836.0
754.0,841.0
752.0,846.0
747.0,853.0
746.0,854.0
737.0,862.0
729.0,862.0
723.0,862.0
711.0,860.0
703.0,852.0
696.0,844.0
688.0,833.0
671.0,819.0
661.0,811.0
648.0,805.0
637.0,794.0
628.0,786.0
620.0,780.0
601.0,771.0
592.0,760.0
587.0,740.0
593.0,717.0
604.0,698.0
609.0,689.0
613.0,679.0
615.0,673.0
608.0,665.0
582.0,660.0
571.0,660.0
556.0,661.0
548.0,668.0
537.0,676.0
524.0,682.0
518.0,682.0
511.0,682.0
509.0,681.0
507.0,666.0
502.0,651.0
485.0,652.0
482.0,657.0
482.0,668.0
482.0,673.0
482.0,674.0
479.0,681.0
473.0,681.0
463.0,676.0
448.0,653.0
444.0,649.0
434.0,648.0
429.0,655.0
429.0,664.0
430.0,670.0
430.0,673.0
434.0,674.0
441.0,674.0
441.0,674.0
432.0,662.0
432.0,656.0
432.0,655.0
472.0,680.0
477.0,680.0
490.0,680.0
494.0,674.0
495.0,669.0
495.0,668.0
495.0,679.0
505.0,694.0
567.0,694.0
573.0,690.0
580.0,676.0
580.0,671.0
557.0,684.0
547.0,692.0
534.0,697.0
514.0,701.0
488.0,709.0
468.0,736.0
462.0,759.0
455.0,787.0
454.0,803.0
454.0,823.0
461.0,835.0
484.0,842.0
500.0,849.0
512.0,849.0
535.0,842.0
540.0,834.0
540.0,834.0
525.0,837.0
510.0,837.0
489.0,828.0
476.0,824.0
474.0,822.0
471.0,819.0
475.0,800.0
526.0,790.0
536.0,791.0
537.0,791.0
559.0,790.0
574.0,793.0
579.0,794.0
587.0,806.0
588.0,808.0
588.0,808.0
581.0,812.0
564.0,806.0
543.0,797.0
535.0,797.0
510.0,814.0
504.0,831.0
538.0,834.0
557.0,839.0
564.0,840.0
610.0,847.0
655.0,853.0
662.0,854.0
667.0,854.0
691.0,860.0
700.0,882.0
704.0,888.0
710.0,897.0
715.0,900.0
719.0,900.0
724.0,900.0
731.0,903.0
736.0,914.0
754.0,902.0
759.0,898.0
763.0,896.0
766.0,896.0
771.0,893.0
779.0,888.0
784.0,880.0
792.0,874.0
804.0,868.0
814.0,866.0
820.0,864.0
827.0,864.0
839.0,860.0
847.0,854.0
850.0,852.0
863.0,852.0
872.0,848.0
878.0,844.0
880.0,843.0
878.0,836.0
864.0,825.0
846.0,811.0
836.0,796.0
828.0,787.0
815.0,778.0
793.0,766.0
789.0,782.0
799.0,807.0
814.0,815.0
822.0,821.0
827.0,812.0
820.0,800.0
817.0,812.0
821.0,830.0
822.0,836.0
822.0,837.0
617.0,793.0
567.0,767.0
547.0,756.0
485.0,739.0
433.0,754.0
410.0,757.0
414.0,755.0
