2121.0,1262.0
2122.0,1267.0
2122.0,1275.0
2117.0,1281.0
2114.0,1286.0
2109.0,1294.0
2099.0,1301.0
2094.0,1300.0
2083.0,1291.0
2079.0,1286.0
2079.0,1285.0
2066.0,1279.0
2075.0,1276.0
2086.0,1278.0
2093.0,1278.0
2100.0,1278.0
2106.0,1276.0
2114.0,1289.0
2114.0,1290.0
2112.0,1301.0
2108.0,1301.0
2095.0,1292.0
2095.0,1292.0
2082.0,1293.0
1969.0,1242.0
1970.0,1242.0
1973.0,1244.0
1975.0,1246.0
1977.0,1247.0
1983.0,1252.0
1989.0,1259.0
1996.0,1263.0
1996.0,1264.0
1999.0,1266.0
1999.0,1268.0
2007.0,1282.0
2011.0,1289.0
2013.0,1293.0
2026.0,1307.0
2033.0,1315.0
2035.0,1316.0
2042.0,1311.0
2043.0,1310.0
2042.0,1306.0
2033.0,1296.0
2025.0,1290.0
2020.0,1286.0
2013.0,1276.0
2009.0,1274.0
2008.0,1275.0
2009.0,1287.0
2011.0,1289.0
2017.0,1294.0
2048.0,1326.0
2054.0,1327.0
2060.0,1327.0
2068.0,1327.0
2078.0,1330.0
2083.0,1332.0
2088.0,1333.0
2108.0,1341.0
2123.0,1341.0
2148.0,1341.0
2168.0,1340.0
2182.0,1345.0
2171.0,1347.0
2276.0,1339.0
2287.0,1338.0
2285.0,1323.0
2285.0,1313.0
2285.0,1305.0
2281.0,1302.0
2278.0,1300.0
2271.0,1304.0
2267.0,1305.0
2263.0,1306.0
2251.0,1305.0
2245.0,1303.0
2239.0,1298.0
2224.0,1287.0
2214.0,1284.0
2167.0,1289.0
2157.0,1290.0
2154.0,1290.0
2146.0,1295.0
2137.0,1301.0
2137.0,1304.0
2139.0,1317.0
2148.0,1302.0
2149.0,1302.0
2158.0,1305.0
2200.0,1267.0
2201.0,1282.0
2166.0,1276.0
2160.0,1275.0
2149.0,1275.0
2148.0,1275.0
2177.0,1273.0
2190.0,1271.0
2208.0,1302.0
2215.0,1302.0
2231.0,1292.0
2264.0,1306.0
2270.0,1311.0
2076.0,1297.0
2087.0,1303.0
2145.0,1349.0
2127.0,1340.0
2105.0,1342.0
2096.0,1342.0
2094.0,1342.0
