1388.0,829.0
1387.0,837.0
1388.0,848.0
1390.0,854.0
1378.0,862.0
1371.0,871.0
1362.0,871.0
1351.0,867.0
1351.0,864.0
1354.0,850.0
1359.0,843.0
1360.0,842.0
1365.0,832.0
1365.0,830.0
1365.0,830.0
1362.0,823.0
1367.0,844.0
1367.0,844.0
1375.0,841.0
1375.0,847.0
1375.0,847.0
1364.0,858.0
1358.0,867.0
1356.0,868.0
1370.0,874.0
1370.0,876.0
1371.0,878.0
1378.0,878.0
1379.0,877.0
1375.0,886.0
1369.0,887.0
1364.0,890.0
1361.0,890.0
1356.0,890.0
1356.0,890.0
1345.0,870.0
1348.0,845.0
1351.0,873.0
1362.0,879.0
