37.0902,-95.7129
51.1657,10.4515
56.1304,-106.3468
38.9637,35.2433
35.8617,104.1954
61.5240,105.3188
28.0339,1.6596
32.4279,53.6880
46.2276,2.2137
-30.5595,22.9375
60.4720,8.4689
60.1282,18.6435
61.9241,25.7482
55.3781,-3.4360
26.8206,30.8025
23.4241,53.8478
23.8859,45.0792
-14.2350,-51.9253
-25.2744,133.7751
56.2639,9.5018
48.0196,66.9237
41.8719,12.5674
48.3794,31.1656
31.7917,-7.0926
-0.7893,113.9213
20.5937,78.9629
-38.4161,-63.6167
36.2048,138.2529
40.4637,-3.7492
39.0742,21.8243
64.9631,-19.0208
-9.1900,-75.0152
-11.2027,17.8739
9.0820,8.6753
23.6345,-102.5528
71.7069,-42.6043
30.3753,69.3451
15.8700,100.9925
-13.1339,27.8493
33.2232,43.6793
34.8021,38.9968
51.9194,19.1451
31.9522,35.2332
25.3548,51.1839
15.4542,18.7322
46.8625,103.8467
-40.9006,174.8860
-35.6751,-71.5430
35.9078,127.7669
50.5039,4.4699
30.5852,36.2384
