1418.0,824.0
1410.0,825.0
1408.0,825.0
1409.0,832.0
1412.0,843.0
1412.0,843.0
1413.0,843.0
1413.0,845.0
1400.0,834.0
1400.0,840.0
1405.0,842.0
1409.0,846.0
1411.0,852.0
1411.0,852.0
1419.0,857.0
1425.0,860.0
1436.0,866.0
1446.0,873.0
1446.0,873.0
1450.0,859.0
1452.0,853.0
1451.0,844.0
1449.0,838.0
1452.0,833.0
1456.0,833.0
1437.0,833.0
1436.0,833.0
1436.0,833.0
1444.0,829.0
1435.0,828.0
1430.0,828.0
1427.0,829.0
1427.0,841.0
1432.0,847.0
1439.0,850.0
1439.0,850.0
1444.0,853.0
1421.0,832.0
1416.0,832.0
1421.0,835.0
1452.0,865.0
1454.0,865.0
1441.0,872.0
1432.0,872.0
