1357.0,741.0
1357.0,741.0
1355.0,747.0
1352.0,752.0
1342.0,759.0
1342.0,759.0
1342.0,755.0
1339.0,746.0
1337.0,739.0
1337.0,731.0
1335.0,725.0
1335.0,725.0
1346.0,725.0
1353.0,724.0
1359.0,723.0
1367.0,723.0
1369.0,724.0
1371.0,726.0
1371.0,727.0
1371.0,731.0
1371.0,739.0
1370.0,746.0
1366.0,749.0
1360.0,751.0
1353.0,757.0
1347.0,759.0
1347.0,759.0
1347.0,759.0
1354.0,760.0
1348.0,754.0
1339.0,744.0
1346.0,743.0
1348.0,732.0
1348.0,743.0
1348.0,756.0
1346.0,759.0
1341.0,762.0
1344.0,766.0
1354.0,740.0
1354.0,735.0
1351.0,728.0
1348.0,726.0
1348.0,721.0
1347.0,716.0
1351.0,714.0
1352.0,713.0
1355.0,712.0
1359.0,712.0
1364.0,711.0
1367.0,704.0
1368.0,701.0
1369.0,697.0
1371.0,695.0
1374.0,690.0
1377.0,682.0
1378.0,677.0
1379.0,676.0
1387.0,679.0
1387.0,672.0
1388.0,667.0
1389.0,662.0
1389.0,659.0
1389.0,650.0
1394.0,644.0
1396.0,640.0
1400.0,634.0
1402.0,630.0
1403.0,629.0
1405.0,623.0
1408.0,615.0
1410.0,609.0
1416.0,602.0
1418.0,598.0
1418.0,596.0
1423.0,593.0
1429.0,587.0
1431.0,585.0
1439.0,581.0
1451.0,576.0
1461.0,572.0
1466.0,570.0
1477.0,564.0
1479.0,564.0
1500.0,566.0
1501.0,566.0
1501.0,566.0
1481.0,567.0
1471.0,576.0
1467.0,585.0
1466.0,593.0
1465.0,597.0
1458.0,594.0
1455.0,589.0
1451.0,581.0
