2105.0,876.0
2103.0,880.0
2111.0,875.0
2110.0,875.0
2105.0,878.0
2102.0,884.0
2102.0,885.0
2102.0,890.0
2102.0,899.0
2102.0,899.0
2109.0,899.0
2114.0,899.0
2117.0,899.0
2124.0,899.0
2129.0,899.0
2135.0,904.0
2113.0,904.0
2105.0,908.0
2102.0,910.0
2097.0,910.0
2088.0,910.0
2079.0,915.0
2077.0,918.0
2076.0,922.0
2074.0,925.0
2074.0,925.0
2074.0,928.0
2072.0,932.0
2064.0,933.0
2057.0,937.0
2054.0,938.0
2049.0,940.0
2045.0,943.0
2040.0,944.0
2032.0,944.0
2025.0,943.0
2017.0,942.0
2008.0,939.0
2007.0,938.0
1995.0,938.0
1987.0,937.0
1985.0,937.0
1978.0,934.0
1964.0,910.0
1964.0,917.0
1953.0,918.0
1952.0,918.0
1945.0,909.0
1945.0,909.0
1943.0,905.0
1943.0,905.0
1936.0,892.0
1932.0,885.0
1927.0,882.0
1932.0,882.0
1941.0,872.0
1947.0,869.0
1947.0,869.0
1953.0,871.0
1957.0,877.0
1961.0,878.0
1967.0,879.0
1972.0,879.0
1982.0,879.0
1989.0,881.0
1990.0,881.0
1991.0,877.0
1994.0,868.0
1995.0,864.0
1997.0,861.0
1998.0,861.0
2005.0,867.0
2008.0,868.0
2012.0,867.0
2007.0,859.0
2003.0,858.0
1996.0,856.0
1996.0,856.0
1996.0,859.0
1997.0,868.0
2000.0,869.0
2011.0,869.0
2016.0,869.0
2020.0,871.0
2023.0,874.0
2035.0,875.0
2042.0,875.0
2044.0,875.0
2052.0,880.0
2053.0,885.0
2062.0,890.0
2075.0,891.0
2088.0,889.0
2092.0,888.0
2076.0,884.0
2068.0,884.0
2057.0,884.0
2063.0,889.0
2088.0,900.0
2097.0,900.0
2099.0,896.0
2081.0,904.0
2079.0,910.0
2094.0,911.0
2110.0,914.0
2112.0,913.0
2085.0,912.0
2085.0,912.0
2089.0,912.0
2098.0,912.0
2102.0,912.0
2095.0,914.0
2078.0,914.0
2076.0,923.0
2072.0,927.0
2066.0,930.0
2065.0,934.0
2065.0,936.0
2069.0,941.0
2046.0,942.0
2045.0,942.0
2045.0,916.0
2049.0,914.0
2059.0,915.0
2067.0,907.0
2071.0,906.0
2063.0,904.0
2060.0,902.0
2051.0,886.0
2048.0,888.0
2048.0,902.0
2048.0,916.0
2048.0,929.0
2042.0,934.0
2038.0,911.0
2038.0,896.0
2038.0,892.0
2034.0,889.0
2027.0,889.0
2030.0,911.0
2034.0,920.0
2037.0,931.0
2051.0,928.0
2031.0,915.0
2029.0,913.0
2024.0,885.0
2018.0,881.0
2017.0,879.0
2024.0,905.0
2029.0,919.0
2023.0,928.0
2011.0,909.0
2010.0,900.0
2005.0,874.0
2005.0,870.0
2003.0,876.0
2011.0,892.0
2013.0,905.0
2014.0,916.0
2010.0,919.0
2003.0,916.0
1998.0,906.0
1992.0,883.0
1992.0,883.0
1990.0,886.0
1984.0,886.0
1983.0,888.0
1984.0,896.0
1993.0,899.0
2003.0,898.0
2012.0,895.0
2023.0,896.0
2017.0,912.0
2007.0,917.0
1997.0,919.0
1994.0,923.0
1985.0,916.0
1967.0,896.0
1956.0,887.0
1946.0,886.0
1945.0,886.0
1953.0,894.0
1964.0,894.0
1969.0,894.0
1991.0,892.0
2004.0,889.0
2005.0,888.0
1984.0,909.0
1979.0,909.0
1972.0,903.0
1971.0,915.0
1978.0,923.0
2009.0,932.0
1956.0,902.0
