2521.0,1544.0
2522.0,1549.0
2523.0,1551.0
2525.0,1559.0
2531.0,1565.0
2533.0,1568.0
2534.0,1568.0
2550.0,1570.0
2550.0,1578.0
2548.0,1580.0
2541.0,1583.0
2539.0,1588.0
2535.0,1588.0
2532.0,1589.0
2532.0,1578.0
2530.0,1591.0
2535.0,1595.0
2518.0,1604.0
2517.0,1606.0
2514.0,1608.0
2512.0,1611.0
2506.0,1618.0
2503.0,1621.0
2498.0,1628.0
2493.0,1636.0
2487.0,1641.0
2477.0,1648.0
2471.0,1649.0
2490.0,1641.0
2494.0,1641.0
2497.0,1638.0
2504.0,1622.0
2505.0,1621.0
2484.0,1646.0
2483.0,1646.0
2483.0,1639.0
2490.0,1635.0
2512.0,1618.0
