1515.0,1360.0
1510.0,1355.0
1509.0,1353.0
1509.0,1352.0
1512.0,1352.0
1508.0,1353.0
1511.0,1357.0
1514.0,1357.0
1517.0,1357.0
1523.0,1357.0
1524.0,1357.0
1520.0,1363.0
1515.0,1372.0
1513.0,1375.0
1510.0,1380.0
1503.0,1380.0
1491.0,1385.0
1487.0,1387.0
1483.0,1388.0
1480.0,1390.0
1477.0,1392.0
1471.0,1395.0
1465.0,1396.0
1464.0,1396.0
1460.0,1393.0
1460.0,1390.0
1469.0,1388.0
1475.0,1384.0
1479.0,1381.0
1477.0,1379.0
1475.0,1377.0
1470.0,1370.0
1478.0,1373.0
1480.0,1373.0
1480.0,1373.0
1487.0,1376.0
1490.0,1377.0
1490.0,1386.0
1486.0,1392.0
1480.0,1395.0
1477.0,1399.0
1477.0,1399.0
1483.0,1399.0
1487.0,1399.0
1492.0,1396.0
1497.0,1391.0
1498.0,1390.0
1463.0,1389.0
1460.0,1389.0
1460.0,1389.0
1461.0,1387.0
1459.0,1382.0
